infras.cpu,infras.cpu_0,infras.eth0_rcv_byte,infras.eth0_rcv_pkt,infras.eth0_snd_byte,infras.eth0_snd_pkt,infras.eth1_rcv_byte,infras.eth1_rcv_pkt,infras.eth1_snd_byte,infras.eth1_snd_pkt,infras.eth2_rcv_byte,infras.eth2_rcv_pkt,infras.eth2_snd_byte,infras.eth2_snd_pkt,infras.freeMem,infras.lo_rcv_byte,infras.lo_rcv_pkt,infras.lo_snd_byte,infras.lo_snd_pkt,infras.suricata_proc,infras.upper_rcv_byte,infras.upper_rcv_pkt,infras.upper_snd_byte,infras.upper_snd_pkt,scale,vnf.app_layer.flow.dcerpc_tcp,vnf.app_layer.flow.dcerpc_udp,vnf.app_layer.flow.dns_tcp,vnf.app_layer.flow.dns_udp,vnf.app_layer.flow.failed_tcp,vnf.app_layer.flow.failed_udp,vnf.app_layer.flow.ftp,vnf.app_layer.flow.http,vnf.app_layer.flow.imap,vnf.app_layer.flow.msn,vnf.app_layer.flow.smb,vnf.app_layer.flow.smtp,vnf.app_layer.flow.ssh,vnf.app_layer.flow.tls,vnf.app_layer.tx.dns_tcp,vnf.app_layer.tx.dns_udp,vnf.app_layer.tx.http,vnf.app_layer.tx.smtp,vnf.app_layer.tx.tls,vnf.decoder.avg_pkt_size,vnf.decoder.bytes,vnf.decoder.dce.pkt_too_small,vnf.decoder.erspan,vnf.decoder.ethernet,vnf.decoder.gre,vnf.decoder.icmpv4,vnf.decoder.icmpv6,vnf.decoder.invalid,vnf.decoder.ipraw.invalid_ip_version,vnf.decoder.ipv4,vnf.decoder.ipv4_in_ipv6,vnf.decoder.ipv6,vnf.decoder.ipv6_in_ipv6,vnf.decoder.ltnull.pkt_too_small,vnf.decoder.ltnull.unsupported_type,vnf.decoder.max_pkt_size,vnf.decoder.mpls,vnf.decoder.null,vnf.decoder.pkts,vnf.decoder.ppp,vnf.decoder.pppoe,vnf.decoder.raw,vnf.decoder.sctp,vnf.decoder.sll,vnf.decoder.tcp,vnf.decoder.teredo,vnf.decoder.udp,vnf.decoder.vlan,vnf.decoder.vlan_qinq,vnf.defrag.ipv4.fragments,vnf.defrag.ipv4.reassembled,vnf.defrag.ipv4.timeouts,vnf.defrag.ipv6.fragments,vnf.defrag.ipv6.reassembled,vnf.defrag.ipv6.timeouts,vnf.defrag.max_frag_hits,vnf.detect.alert,vnf.dns.memcap_global,vnf.dns.memcap_state,vnf.dns.memuse,vnf.flow.emerg_mode_entered,vnf.flow.emerg_mode_over,vnf.flow.memcap,vnf.flow.memuse,vnf.flow.spare,vnf.flow.tcp_reuse,vnf.flow_mgr.bypassed_pruned,vnf.flow_mgr.closed_pruned,vnf.flow_mgr.est_pruned,vnf.flow_mgr.flows_checked,vnf.flow_mgr.flows_notimeout,vnf.flow_mgr.flows_removed,vnf.flow_mgr.flows_timeout,vnf.flow_mgr.flows_timeout_inuse,vnf.flow_mgr.new_pruned,vnf.flow_mgr.rows_busy,vnf.flow_mgr.rows_checked,vnf.flow_mgr.rows_empty,vnf.flow_mgr.rows_maxlen,vnf.flow_mgr.rows_skipped,vnf.http.memcap,vnf.http.memuse,vnf.ips.accepted,vnf.ips.blocked,vnf.ips.rejected,vnf.ips.replaced,vnf.tcp.invalid_checksum,vnf.tcp.memuse,vnf.tcp.no_flow,vnf.tcp.pseudo,vnf.tcp.pseudo_failed,vnf.tcp.reassembly_gap,vnf.tcp.reassembly_memuse,vnf.tcp.rst,vnf.tcp.segment_memcap_drop,vnf.tcp.sessions,vnf.tcp.ssn_memcap_drop,vnf.tcp.stream_depth_reached,vnf.tcp.syn,vnf.tcp.synack,vnf.time_stamp_sec,vnf.time_stamp_sec_delta,vnf.uptime
30.50000,30.50000,0.00000,0.00000,0.00000,0.00000,2639528.00000,2476.00000,2637500.50000,2474.00000,2647949.50000,2484.00000,2642511.00000,2479.00000,1455.50000,0.00000,0.00000,0.00000,0.00000,13.00000,0.00000,4965.00000,0.00000,4955.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4968.66667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5228189.33333,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,0.00000,4970.66667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4970.66667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4968.66667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2486.22222,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,112832.00000,-1.88889,0.00000,0.00000,0.00000,0.00000,9.66667,12.66667,0.00000,0.00000,0.00000,4387.44444,0.00000,0.00000,0.61111,0.11111,1.55556,0.00000,0.00000,4970.66667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000
26.00000,26.00000,0.00000,0.00000,0.00000,0.00000,5265565.50000,4939.50000,5265565.50000,4939.50000,5257677.50000,4932.50000,5257624.00000,4932.50000,1423.00000,0.00000,0.00000,0.00000,0.00000,11.75000,0.00000,9872.50000,0.00000,9872.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,112.55556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9811221.77778,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,0.00000,9327.11111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9327.11111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9325.22222,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4668.77778,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-48.00000,-1.44444,0.00000,0.00000,0.00000,0.00000,9.05556,8.11111,-0.61111,-0.61111,0.00000,118.11111,0.00000,0.00000,-0.11111,0.05556,-0.11111,0.00000,0.00000,9327.11111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000
35.00000,35.00000,0.00000,0.00000,0.00000,0.00000,7859461.00000,7373.00000,7859461.00000,7373.00000,7867670.00000,7381.00000,7867670.00000,7381.00000,1421.00000,0.00000,0.00000,0.00000,0.00000,15.50000,0.00000,14752.00000,0.00000,14752.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,199.70000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,15514364.80000,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,0.00000,14748.40000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14748.40000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14746.40000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7388.30000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-691.20000,3.05556,0.00000,0.00000,0.00000,0.00000,40.44444,37.66667,2.70000,2.70000,0.00000,177.33333,0.00000,0.00000,0.11111,0.00000,6.55556,0.00000,0.00000,14748.40000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000
33.00000,33.00000,0.00000,0.00000,0.00000,0.00000,3445479.50000,3232.00000,3445533.00000,3232.00000,3444358.00000,3231.00000,3444304.50000,3231.00000,1418.00000,0.00000,0.00000,0.00000,0.00000,13.00000,0.00000,6464.00000,0.00000,6464.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5749.11111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6810280.44444,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,0.00000,6474.55556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6474.55556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6472.55556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3232.22222,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1248.00000,2.11111,0.00000,0.00000,0.00000,0.00000,49.00000,48.11111,1.55556,1.55556,0.00000,5761.40000,0.00000,0.00000,0.88889,0.00000,-13.88889,0.00000,0.00000,6474.55556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000
30.00000,30.00000,0.00000,0.00000,0.00000,0.00000,6663090.00000,6251.00000,6663196.00000,6251.00000,6664586.00000,6252.00000,6664480.00000,6252.00000,1414.00000,0.00000,0.00000,0.00000,0.00000,13.00000,0.00000,12505.00000,0.00000,12506.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,150.55556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,12472343.44444,0.00000,0.00000,0.00000,0.00000,2.11111,0.00000,0.00000,0.00000,11856.69444,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11856.69444,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11854.80556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5948.77778,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1520.00000,1.88889,0.00000,0.00000,0.00000,0.00000,28.88889,27.61111,0.33333,0.33333,0.00000,140.55556,0.00000,0.00000,-0.16667,-0.05556,14.27778,0.00000,0.00000,11856.69444,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000
43.00000,43.00000,0.00000,0.00000,0.00000,0.00000,9870261.50000,9259.50000,9870314.50000,9259.50000,9866530.50000,9256.00000,9866743.50000,9256.00000,1412.00000,0.00000,0.00000,0.00000,0.00000,19.00000,0.00000,18510.50000,0.00000,18510.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,67.94444,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,18407581.33333,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,0.00000,17498.55556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,17498.55556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,17496.66667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8770.77778,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1672.00000,0.55556,0.00000,0.00000,0.00000,0.00000,-660.22222,-660.75000,0.41667,0.41667,0.00000,61.88889,0.00000,0.00000,0.02778,-0.05556,127.97222,0.00000,0.00000,17498.55556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000
56.00000,56.00000,0.00000,0.00000,0.00000,0.00000,12816148.00000,12022.50000,12816095.00000,12022.50000,12815996.50000,12023.00000,12816152.50000,12023.00000,1410.00000,0.00000,0.00000,0.00000,0.00000,25.75000,0.00000,24043.00000,0.00000,24043.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,80.05556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,23700900.22222,0.00000,0.00000,0.00000,0.00000,1.88889,0.00000,0.00000,0.00000,22530.27778,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,22530.27778,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,22528.27778,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11300.72222,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1328.00000,-0.83333,0.00000,0.00000,0.00000,0.00000,-299.11111,-296.00000,-1.83333,-1.83333,0.00000,77.80556,0.00000,0.00000,0.00000,-0.05556,35.22222,0.00000,0.00000,22530.22222,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000
67.00000,67.00000,0.00000,0.00000,0.00000,0.00000,15801801.00000,14823.00000,15801694.00000,14823.00000,15799669.00000,14821.00000,15796906.00000,14819.00000,1409.00000,0.00000,0.00000,0.00000,0.00000,31.00000,0.00000,29633.00000,0.00000,29633.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,37.38889,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29727170.88889,0.00000,0.00000,0.00000,0.00000,2.11111,0.00000,0.00000,0.00000,28258.72222,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28258.72222,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28256.61111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14147.41667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,528.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-28.72222,-28.38889,-0.05556,-0.05556,0.00000,36.50000,0.00000,0.00000,0.00000,0.00000,15.72222,0.00000,0.00000,28258.63889,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000
77.75000,77.75000,0.00000,0.00000,0.00000,0.00000,18827539.50000,17662.00000,18827380.00000,17662.00000,18828175.00000,17662.00000,18828281.50000,17662.50000,1408.00000,0.00000,0.00000,0.00000,0.00000,35.75000,0.00000,35325.00000,0.00000,35325.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,16.66667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,37138856.00000,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,0.00000,35304.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35304.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35302.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,17665.16667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,480.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.44444,2.44444,0.00000,0.00000,0.00000,14.66667,0.00000,0.00000,0.00000,0.00000,-0.11111,0.00000,0.00000,35304.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000
86.25000,86.25000,0.00000,0.00000,0.00000,0.00000,21763406.00000,20416.00000,21768362.50000,20420.50000,21747576.00000,20401.00000,21744913.00000,20398.50000,1407.00000,0.00000,0.00000,0.00000,0.00000,40.25000,0.00000,40797.50000,0.00000,40788.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,15.11111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,42890666.00000,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,0.00000,40771.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40771.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40769.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20403.60000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,320.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-4.33333,-4.33333,0.00000,0.00000,0.00000,15.22222,0.00000,0.00000,0.00000,0.00000,1.11111,0.00000,0.00000,40772.10000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000
