infras.cpu,infras.cpu_0,infras.eth0_rcv_byte,infras.eth0_rcv_pkt,infras.eth0_snd_byte,infras.eth0_snd_pkt,infras.eth1_rcv_byte,infras.eth1_rcv_pkt,infras.eth1_snd_byte,infras.eth1_snd_pkt,infras.freeMem,infras.lo_rcv_byte,infras.lo_rcv_pkt,infras.lo_snd_byte,infras.lo_snd_pkt,infras.squid3_proc,infras.upper_rcv_byte,infras.upper_rcv_pkt,infras.upper_snd_byte,infras.upper_snd_pkt,scale,vnf.Available_number_of_file_descriptors,vnf.Average_HTTP_requests_per_minute_since_start,vnf.Average_ICP_messages_per_minute_since_start,vnf.CPU_Time,vnf.Cache_Hits,vnf.Cache_Misses,vnf.DNS_Lookups,vnf.Disk_hits_as_%_of_hit_requests,vnf.Files_queued_for_open,vnf.Free_Ordinary_blocks,vnf.Free_Small_blocks,vnf.HTTP_Requests_(All),vnf.Hits_as_%_of_all_requests,vnf.Hits_as_%_of_bytes_sent,vnf.Holding_blocks,vnf.ICP_Queries,vnf.Largest_file_desc_currently_in_use,vnf.Maximum_Resident_Size,vnf.Maximum_number_of_file_descriptors,vnf.Mean_Object_Size,vnf.Memory_hits_as_%_of_hit_requests,vnf.Near_Hits,vnf.Not-Modified_Replies,vnf.Number_of_HTCP_messages_received,vnf.Number_of_HTCP_messages_sent,vnf.Number_of_HTTP_requests_received,vnf.Number_of_ICP_messages_received,vnf.Number_of_ICP_messages_sent,vnf.Number_of_clients_accessing_cache,vnf.Number_of_file_desc_currently_in_use,vnf.Number_of_queued_ICP_replies,vnf.Ordinary_blocks,vnf.Page_faults_with_physical_i/o,vnf.Process_Data_Segment_Size_via_sbrk(),vnf.Request_failure_ratio,vnf.Requests_given_to_unlinkd,vnf.Reserved_number_of_file_descriptors,vnf.Select_loop_called,vnf.Small_blocks,vnf.Storage_Mem_capacity,vnf.Storage_Mem_size,vnf.Storage_Swap_capacity,vnf.Storage_Swap_size,vnf.Store_Disk_files_open,vnf.Total_accounted,vnf.Total_free,vnf.Total_in_use,vnf.Total_size,vnf.Total_space_in_arena,vnf.UP_Time,vnf.aborted_requests,vnf.average_select_fd_period,vnf.client_http.all_median_svc_time,vnf.client_http.errors,vnf.client_http.hit_median_svc_time,vnf.client_http.hits,vnf.client_http.kbytes_in,vnf.client_http.kbytes_out,vnf.client_http.miss_median_svc_time,vnf.client_http.nh_median_svc_time,vnf.client_http.nm_median_svc_time,vnf.client_http.requests,vnf.cpu_time,vnf.cpu_usage,vnf.dns.median_svc_time,vnf.icp.kbytes_recv,vnf.icp.kbytes_sent,vnf.icp.pkts_recv,vnf.icp.pkts_sent,vnf.icp.q_kbytes_recv,vnf.icp.q_kbytes_sent,vnf.icp.queries_recv,vnf.icp.queries_sent,vnf.icp.query_median_svc_time,vnf.icp.query_timeouts,vnf.icp.r_kbytes_recv,vnf.icp.r_kbytes_sent,vnf.icp.replies_queued,vnf.icp.replies_recv,vnf.icp.replies_sent,vnf.icp.reply_median_svc_time,vnf.median_select_fds,vnf.memPoolAlloc_calls,vnf.memPoolFree_calls,vnf.memPool_accounted,vnf.memPool_unaccounted,vnf.page_faults,vnf.select_fds,vnf.select_loops,vnf.server.all.errors,vnf.server.all.kbytes_in,vnf.server.all.kbytes_out,vnf.server.all.requests,vnf.server.ftp.errors,vnf.server.ftp.kbytes_in,vnf.server.ftp.kbytes_out,vnf.server.ftp.requests,vnf.server.http.errors,vnf.server.http.kbytes_in,vnf.server.http.kbytes_out,vnf.server.http.requests,vnf.server.other.errors,vnf.server.other.kbytes_in,vnf.server.other.kbytes_out,vnf.server.other.requests,vnf.service_time_10sec,vnf.swap.files_cleaned,vnf.swap.ins,vnf.swap.outs,vnf.syscalls.disk.closes,vnf.syscalls.disk.opens,vnf.syscalls.disk.reads,vnf.syscalls.disk.seeks,vnf.syscalls.disk.unlinks,vnf.syscalls.disk.writes,vnf.syscalls.sock.accepts,vnf.syscalls.sock.binds,vnf.syscalls.sock.closes,vnf.syscalls.sock.connects,vnf.syscalls.sock.reads,vnf.syscalls.sock.recvfroms,vnf.syscalls.sock.sendtos,vnf.syscalls.sock.sockets,vnf.syscalls.sock.writes,vnf.time_stamp_sec,vnf.time_stamp_sec_delta,vnf.unlink.requests,vnf.wall_time
49.00000,49.00000,0.00000,0.00000,0.00000,0.00000,86003225.00000,32704.00000,86124456.00000,32469.50000,1631.50000,765.00000,2.00000,765.00000,2.00000,41.50000,32706.50000,32706.50000,74250.50000,32472.50000,1.00000,65515.00000,38056.60000,0.00000,707.57650,0.00000,0.00091,0.00000,0.00000,0.00000,3368.00000,0.00000,0.00091,0.00000,0.10000,37408.00000,0.00000,22.50000,106816.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,836.50000,0.00000,0.00000,0.00000,21.00000,0.00000,7008.00000,0.00000,10244.00000,0.00000,0.00000,100.00000,0.05400,0.00000,0.20000,446.00000,0.00000,0.00000,0.00000,2708.50000,3368.00000,3368.00000,47784.00000,10376.00000,2072.61100,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,304.51333,75014.13283,0.00091,0.00000,0.00000,747.52999,116.68473,38.89491,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,346659826.50000,346870854.00000,2708.50000,45075.50000,0.00000,30734.81979,19595.31320,0.00000,74940.43283,354.84666,747.33333,0.00000,0.00000,0.00000,0.00000,0.00000,74940.43283,354.84666,747.33333,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,747.52666,0.00000,1494.86666,747.33333,6681.48996,0.05333,0.00000,747.33333,21881.68319,1521261062.50000,10.00000,0.00000,300.00000
38.75000,38.75000,0.00000,0.00000,0.00000,0.00000,67288258.50000,25441.50000,67389353.00000,25267.00000,1618.50000,762.50000,2.00000,762.50000,2.00000,32.75000,25443.50000,25443.50000,58258.00000,25269.50000,0.00000,65525.00000,38311.95000,0.00000,746.19950,0.00000,0.00091,0.00000,0.00000,0.00000,3234.00000,0.00000,0.00091,0.00000,0.10000,37408.00000,0.00000,13.00000,107616.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,646.40000,0.00000,0.00000,0.00000,11.00000,0.00000,7142.00000,0.00000,10244.00000,0.00000,0.00000,100.00000,0.05400,0.00000,0.10000,216.00000,0.00000,0.00000,0.00000,2833.00000,3234.00000,3234.00000,47784.00000,10376.00000,2175.26600,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,305.20333,75184.23616,0.00091,0.00000,0.00000,749.22666,117.32558,39.10853,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,366258444.00000,366483195.50000,2833.00000,44951.00000,0.00000,30797.58646,19596.87654,0.00000,75110.52950,355.65000,749.02999,0.00000,0.00000,0.00000,0.00000,0.00000,75110.52950,355.65000,749.02999,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,749.23000,0.00000,1498.25332,749.02999,6697.59662,0.05333,0.00000,749.02999,21923.75319,1521261165.00000,10.00000,0.00000,300.00000
35.00000,35.00000,0.00000,0.00000,0.00000,0.00000,55788956.50000,21376.00000,55873877.50000,21219.50000,1607.50000,762.50000,2.00000,762.50000,2.00000,29.00000,21379.00000,21379.00000,48199.00000,21223.00000,0.00000,65525.00000,38166.10000,0.00000,776.39100,0.00000,0.00091,0.00000,0.00000,0.00000,3583.00000,0.00000,0.00091,0.00000,0.10000,37408.00000,0.00000,13.00000,107616.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,536.15000,0.00000,0.00000,0.00000,11.00000,0.00000,6793.00000,0.00000,10244.00000,0.00000,0.00000,100.00000,0.05400,0.00000,0.10000,216.00000,0.00000,0.00000,0.00000,2504.00000,3583.00000,3583.00000,47784.00000,10376.00000,2272.31600,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,283.38333,69808.44333,0.00091,0.00000,0.00000,695.66333,109.17263,36.39088,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,381029464.00000,381266443.00000,2504.00000,45280.00000,0.00000,28802.74667,19197.31333,0.00000,69739.91667,330.22333,695.47667,0.00000,0.00000,0.00000,0.00000,0.00000,69739.91667,330.22333,695.47667,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,695.67000,0.00000,1391.13333,695.47667,6240.71000,0.05333,0.00000,695.47667,20540.21000,1521261262.00000,10.00000,0.00000,300.00000
44.75000,44.75000,0.00000,0.00000,0.00000,0.00000,76581820.00000,29091.00000,76691665.00000,28900.50000,1597.00000,765.00000,2.00000,765.00000,2.00000,37.75000,29093.00000,29093.00000,66190.50000,28902.50000,0.00000,65522.00000,38114.50000,0.00000,808.93350,0.00000,0.00091,0.00000,0.00000,0.00000,3114.50000,0.00000,0.00091,0.00000,0.10000,37408.00000,0.00000,15.00000,107616.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,731.30000,0.00000,0.00000,0.00000,14.00000,0.00000,7261.50000,0.00000,10244.00000,0.00000,0.00000,100.00000,0.05400,0.00000,0.10000,294.00000,0.00000,0.00000,0.00000,2907.00000,3114.50000,3114.50000,47784.00000,10376.00000,2369.47400,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,265.40998,65380.88586,0.00091,0.00000,0.00000,651.55663,103.71988,34.57329,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,396850577.00000,397094330.00000,2907.00000,44877.00000,0.00000,26981.62496,18786.05881,0.00000,65316.75920,309.27665,651.36329,0.00000,0.00000,0.00000,0.00000,0.00000,65316.75920,309.27665,651.36329,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,651.55663,0.00000,1302.91992,651.36329,5852.53963,0.05333,0.00000,651.36329,19233.29212,1521261359.50000,10.00000,0.00000,300.00002
49.25000,49.25000,0.00000,0.00000,0.00000,0.00000,85518894.50000,32423.00000,85619404.50000,32212.00000,1583.50000,762.50000,2.00000,762.50000,2.00000,43.00000,32425.50000,32425.50000,73796.50000,32215.00000,1.00000,65520.00000,38428.10000,0.00000,850.30250,0.00000,0.00091,0.00000,0.00000,0.00000,2846.00000,0.00000,0.00091,0.00000,0.10000,37408.00000,0.00000,19.50000,107616.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,829.80000,0.00000,0.00000,0.00000,16.00000,0.00000,7530.00000,0.00000,10244.00000,0.00000,0.00000,100.00000,0.05400,0.00000,0.10000,310.00000,0.00000,0.00000,0.00000,3221.00000,2846.00000,2846.00000,47784.00000,10376.00000,2472.31450,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,263.42332,64891.09256,0.00091,0.00000,0.00000,646.67663,103.80114,34.60038,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,417519741.50000,417780040.00000,3221.00000,44563.00000,0.00000,26723.13497,18845.81881,0.00000,64827.45589,306.95998,646.48329,0.00000,0.00000,0.00000,0.00000,0.00000,64827.45589,306.95998,646.48329,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00333,0.00333,0.00000,0.00000,0.00000,0.00000,646.67663,0.00000,1293.15992,646.48329,5802.84297,0.05333,0.00000,646.48329,19038.89213,1521261462.00000,10.00000,0.00000,300.00002
51.25000,51.25000,0.00000,0.00000,0.00000,0.00000,87952949.00000,33810.00000,88070354.50000,33591.50000,1569.50000,762.50000,2.00000,762.50000,2.00000,44.00000,33812.50000,33812.50000,76001.50000,33593.50000,1.00000,65519.00000,38865.40000,0.00000,894.70450,0.00000,0.00091,0.00000,0.00000,0.00000,3019.50000,0.00000,0.00091,0.00000,0.10000,37408.00000,0.00000,18.50000,107616.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,857.80000,0.00000,0.00000,0.00000,17.00000,0.00000,7356.50000,0.00000,10244.00000,0.00000,0.00000,100.00000,0.05400,0.00000,0.10000,382.00000,0.00000,0.00000,0.00000,3042.50000,3019.50000,3019.50000,47784.00000,10376.00000,2575.15000,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,290.17998,71483.44568,0.00091,0.00000,0.00000,712.35494,113.81849,37.93949,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,439938737.00000,440212020.50000,3042.50000,44741.50000,0.00000,29209.44089,19432.97838,0.00000,71413.38902,338.14330,712.15661,0.00000,0.00000,0.00000,0.00000,0.00000,71413.38902,338.14330,712.15661,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00333,0.00333,0.00000,0.00000,0.00000,0.00000,712.35327,0.00000,1424.51321,712.15661,6367.83113,0.05333,0.00000,712.15661,20770.32326,1521261565.00000,10.00000,0.00000,300.00002
53.00000,53.00000,0.00000,0.00000,0.00000,0.00000,94138307.00000,36097.00000,94269833.00000,35846.00000,1554.00000,765.00000,2.00000,765.00000,2.00000,45.00000,36099.00000,36099.00000,81272.00000,35848.00000,1.00000,65518.00000,39348.85000,0.00000,940.69050,0.00000,0.00091,0.00000,0.00000,0.00000,2573.50000,0.00000,0.00091,0.00000,0.10000,37408.00000,0.00000,19.50000,107616.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,900.00000,0.00000,0.00000,0.00000,18.00000,0.00000,7802.50000,0.00000,10244.00000,0.00000,0.00000,100.00000,0.05400,0.00000,0.20000,418.00000,0.00000,0.00000,0.00000,3471.50000,2573.50000,2573.50000,47784.00000,10376.00000,2678.12550,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,324.92662,80042.72573,0.00091,0.00000,0.00000,797.62322,126.11185,42.03728,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,463277495.00000,463567381.50000,3471.50000,44312.50000,0.00000,32653.30220,20187.44057,0.00000,79964.37907,378.63328,797.43322,0.00000,0.00000,0.00000,0.00000,0.00000,79964.37907,378.63328,797.43322,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00333,0.00333,0.00000,0.00000,0.00000,0.00000,797.63656,0.00000,1595.05311,797.43989,7118.22569,0.05333,0.00000,797.43989,23219.78349,1521261668.00000,10.00000,0.00000,300.00004
40.00000,40.00000,0.00000,0.00000,0.00000,0.00000,67907801.00000,25620.50000,68010365.50000,25459.50000,1539.50000,762.50000,2.00000,762.50000,2.00000,34.00000,25623.00000,25623.00000,58714.50000,25462.00000,0.00000,65525.00000,39614.30000,0.00000,982.03750,0.00000,0.00091,0.00000,0.00000,0.00000,3057.50000,0.00000,0.00091,0.00000,0.10000,37408.00000,0.00000,13.00000,107616.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,650.00000,0.00000,0.00000,0.00000,11.00000,0.00000,7318.50000,0.00000,10244.00000,0.00000,0.00000,100.00000,0.05300,0.00000,0.10000,216.00000,0.00000,0.00000,0.00000,3020.00000,3057.50000,3057.50000,47784.00000,10376.00000,2780.70100,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,338.54995,83399.89527,0.00091,0.00000,0.00000,831.07322,130.05785,43.35261,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,484228493.50000,484533051.00000,3020.00000,44764.00000,0.00000,34059.85201,20404.78055,0.00000,83318.08195,394.51661,830.87655,0.00000,0.00000,0.00000,0.00000,0.00000,83318.08195,394.51661,830.87655,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,831.06989,0.00000,1661.95311,830.87655,7421.31899,0.05333,0.00000,830.87655,24225.00002,1521261770.50000,10.00000,0.00000,300.00004
38.75000,38.75000,0.00000,0.00000,0.00000,0.00000,65047213.00000,24587.50000,65143029.50000,24435.50000,1528.00000,760.00000,2.00000,760.00000,2.00000,32.00000,24590.00000,24590.00000,56199.00000,24438.00000,0.00000,65525.00000,39544.55000,0.00000,1016.17400,0.00000,0.00091,0.00000,0.00000,0.00000,3157.00000,0.00000,0.00091,0.00000,0.10000,37408.00000,0.00000,13.00000,107632.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,627.00000,0.00000,0.00000,0.00000,11.00000,0.00000,7219.00000,0.00000,10244.00000,0.00000,0.00000,100.00000,0.05300,0.00000,0.10000,216.00000,0.00000,0.00000,0.00000,2924.00000,3157.00000,3157.00000,47784.00000,10376.00000,2883.01250,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,315.76993,77787.43859,0.00091,0.00000,0.00000,775.16317,121.74081,40.58026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,501101174.00000,501416310.00000,2924.00000,44860.00000,0.00000,31909.71660,20043.87909,0.00000,77711.05861,367.96492,774.96150,0.00000,0.00000,0.00000,0.00000,0.00000,77711.05861,367.96492,774.96150,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,775.15817,0.00000,1550.12967,774.96150,6936.29687,0.05333,0.00000,774.96150,22721.55687,1521261873.00000,10.00000,0.00000,300.00006
44.00000,44.00000,0.00000,0.00000,0.00000,0.00000,74671607.00000,28449.50000,74765110.00000,28243.00000,1516.50000,765.00000,2.00000,765.00000,2.00000,37.00000,28451.50000,28451.50000,64585.00000,28245.50000,0.00000,65523.00000,39549.90000,0.00000,1049.63200,0.00000,0.00091,0.00000,0.00000,0.00000,3159.00000,0.00000,0.00091,0.00000,0.10000,37408.00000,0.00000,13.00000,107632.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,717.60000,0.00000,0.00000,0.00000,13.00000,0.00000,7217.00000,0.00000,10244.00000,0.00000,0.00000,100.00000,0.05300,0.00000,0.10000,244.00000,0.00000,0.00000,0.00000,2913.00000,3159.00000,3159.00000,47784.00000,10376.00000,2980.25900,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,289.29329,71264.67503,0.00091,0.00000,0.00000,710.17655,111.20634,37.06878,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,518035295.00000,518363278.00000,2913.00000,44871.00000,0.00000,29345.94521,19732.79011,0.00000,71194.62170,337.10994,709.97655,0.00000,0.00000,0.00000,0.00000,0.00000,71194.62170,337.10994,709.97655,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,710.16988,0.00000,1420.15977,709.97322,6372.51896,0.05333,0.00000,709.97322,20908.11658,1521261970.00000,10.00000,0.00000,300.00005
49.50000,49.50000,0.00000,0.00000,0.00000,0.00000,86955000.00000,33693.50000,87094343.00000,33414.50000,1503.00000,762.50000,2.00000,762.50000,2.00000,42.75000,33696.50000,33696.50000,75190.50000,33416.50000,1.00000,65524.00000,39737.15000,0.00000,1088.70400,0.00000,0.00091,0.00000,0.00000,0.00000,3814.00000,0.00000,0.00091,0.00000,0.10000,37408.00000,0.00000,13.00000,108368.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,839.90000,0.00000,0.00000,0.00000,12.00000,0.00000,6826.00000,0.00000,10508.00000,0.00000,0.00000,100.00000,0.05300,0.00000,0.10000,216.00000,0.00000,0.00000,0.00000,2534.50000,3814.00000,3814.00000,48048.00000,10640.00000,3077.74900,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,273.06662,67266.68235,0.00091,0.00000,0.00000,670.33656,106.01424,35.33807,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,537536373.00000,537878044.00000,2534.50000,45513.50000,0.00000,27722.60547,19542.16681,0.00000,67200.82236,318.19995,670.15656,0.00000,0.00000,0.00000,0.00000,0.00000,67200.82236,318.19995,670.15656,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,670.34989,0.00000,1340.47978,670.15656,6020.68902,0.05333,0.00000,670.15656,19750.68677,1521262067.50000,10.00000,0.00000,300.00005
41.25000,41.25000,0.00000,0.00000,0.00000,0.00000,69481990.50000,26258.00000,69576160.00000,26093.50000,1489.50000,762.50000,2.00000,762.50000,2.00000,34.00000,26260.50000,26260.50000,59993.50000,26096.00000,0.00000,65524.00000,39904.75000,0.00000,1128.65300,0.00000,0.00091,0.00000,0.00000,0.00000,3848.00000,0.00000,0.00091,0.00000,0.10000,37408.00000,0.00000,13.00000,108368.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,665.60000,0.00000,0.00000,0.00000,12.00000,0.00000,6792.00000,0.00000,10508.00000,0.00000,0.00000,100.00000,0.05300,0.00000,0.10000,216.00000,0.00000,0.00000,0.00000,2494.50000,3848.00000,3848.00000,48048.00000,10640.00000,3180.26100,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,291.20498,71735.93346,0.00091,0.00000,0.00000,714.86662,112.25161,37.41720,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,557765012.00000,558120485.50000,2494.50000,45553.50000,0.00000,29494.06800,19921.76364,0.00000,71665.60180,339.33831,714.67495,0.00000,0.00000,0.00000,0.00000,0.00000,71665.60180,339.33831,714.67495,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,714.86829,0.00000,1429.53990,714.67495,6421.74790,0.05333,0.00000,714.67495,20990.47024,1521262170.00000,10.00000,0.00000,300.00002
52.00000,52.00000,0.00000,0.00000,0.00000,0.00000,95176871.00000,36682.00000,95315047.50000,36383.50000,1476.50000,765.00000,2.00000,765.00000,2.00000,45.00000,36684.50000,36684.50000,82217.50000,36386.00000,1.00000,65518.00000,40084.25000,0.00000,1169.15750,0.00000,0.00091,0.00000,0.00000,0.00000,3427.50000,0.00000,0.00091,0.00000,0.10000,37408.00000,0.00000,18.50000,108368.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,919.40000,0.00000,0.00000,0.00000,18.00000,0.00000,7212.50000,0.00000,10508.00000,0.00000,0.00000,100.00000,0.05300,0.00000,0.15000,382.00000,0.00000,0.00000,0.00000,2905.00000,3427.50000,3427.50000,48048.00000,10640.00000,3282.80250,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,297.07322,73181.72008,0.00091,0.00000,0.00000,729.27640,115.02971,38.34322,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,578297031.00000,578667629.00000,2905.00000,45143.00000,0.00000,30089.41907,19935.96609,0.00000,73110.00677,346.17987,729.07974,0.00000,0.00000,0.00000,0.00000,0.00000,73110.00677,346.17987,729.07974,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,729.27640,0.00000,1458.35280,729.07974,6546.74762,0.05333,0.00000,729.07974,21419.55222,1521262273.00000,10.00000,0.00000,300.00011
53.00000,53.00000,0.00000,0.00000,0.00000,0.00000,93959388.50000,36715.50000,94080426.00000,36428.00000,1461.00000,762.50000,2.00000,762.50000,2.00000,45.50000,36720.50000,36720.50000,81247.50000,36432.00000,1.00000,65521.00000,40502.15000,0.00000,1216.69900,0.00000,0.00091,0.00000,0.00000,0.00000,3619.00000,0.00000,0.00091,0.00000,0.10000,37408.00000,0.00000,16.00000,108368.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,908.10000,0.00000,0.00000,0.00000,15.00000,0.00000,7021.00000,0.00000,10508.00000,0.00000,0.00000,100.00000,0.05300,0.00000,0.10000,282.00000,0.00000,0.00000,0.00000,2723.00000,3619.00000,3619.00000,48048.00000,10640.00000,3385.69100,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,324.20874,79866.05879,0.00091,0.00000,0.00000,795.87023,123.75125,41.25026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,602758526.00000,603145154.50000,2723.00000,45325.00000,0.00000,32727.98247,20322.77414,0.00000,79787.83243,377.79853,795.68023,0.00000,0.00000,0.00000,0.00000,0.00000,79787.83243,377.79853,795.68023,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,795.87690,0.00000,1591.54713,795.68023,7133.05554,0.05333,0.00000,795.68023,23280.04262,1521262375.50000,10.00000,0.00000,300.00117
43.00000,43.00000,0.00000,0.00000,0.00000,0.00000,71877991.50000,28223.50000,71971264.00000,27993.00000,1447.50000,762.50000,2.00000,762.50000,2.00000,36.25000,28226.00000,28226.00000,62287.50000,27996.00000,0.00000,65522.00000,40696.20000,0.00000,1258.42400,0.00000,0.00091,0.00000,0.00000,0.00000,3551.50000,0.00000,0.00091,0.00000,0.10000,37408.00000,0.00000,14.00000,108368.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,696.60000,0.00000,0.00000,0.00000,14.00000,0.00000,7088.50000,0.00000,10508.00000,0.00000,0.00000,100.00000,0.05300,0.00000,0.10000,288.00000,0.00000,0.00000,0.00000,2795.50000,3551.50000,3551.50000,48048.00000,10640.00000,3488.32600,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,333.18870,82079.51016,0.00091,0.00000,0.00000,817.92015,126.92644,42.30865,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,624003982.00000,624400381.00000,2795.50000,45252.50000,0.00000,33579.39582,20431.97372,0.00000,81999.01048,388.26515,817.72348,0.00000,0.00000,0.00000,0.00000,0.00000,81999.01048,388.26515,817.72348,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,817.91681,0.00000,1635.64696,817.72348,7320.27481,0.05333,0.00000,817.72348,23879.90361,1521262478.00000,10.00000,0.00000,300.00117
