infras.cpu,infras.cpu_0,infras.eth0_rcv_byte,infras.eth0_rcv_pkt,infras.eth0_snd_byte,infras.eth0_snd_pkt,infras.eth1_rcv_byte,infras.eth1_rcv_pkt,infras.eth1_snd_byte,infras.eth1_snd_pkt,infras.freeMem,infras.lo_rcv_byte,infras.lo_rcv_pkt,infras.lo_snd_byte,infras.lo_snd_pkt,infras.squid3_proc,infras.upper_rcv_byte,infras.upper_rcv_pkt,infras.upper_snd_byte,infras.upper_snd_pkt,scale,vnf.Available_number_of_file_descriptors,vnf.Average_HTTP_requests_per_minute_since_start,vnf.Average_ICP_messages_per_minute_since_start,vnf.CPU_Time,vnf.Cache_Hits,vnf.Cache_Misses,vnf.DNS_Lookups,vnf.Disk_hits_as_%_of_hit_requests,vnf.Files_queued_for_open,vnf.Free_Ordinary_blocks,vnf.Free_Small_blocks,vnf.HTTP_Requests_(All),vnf.Hits_as_%_of_all_requests,vnf.Hits_as_%_of_bytes_sent,vnf.Holding_blocks,vnf.ICP_Queries,vnf.Largest_file_desc_currently_in_use,vnf.Maximum_Resident_Size,vnf.Maximum_number_of_file_descriptors,vnf.Mean_Object_Size,vnf.Memory_hits_as_%_of_hit_requests,vnf.Near_Hits,vnf.Not-Modified_Replies,vnf.Number_of_HTCP_messages_received,vnf.Number_of_HTCP_messages_sent,vnf.Number_of_HTTP_requests_received,vnf.Number_of_ICP_messages_received,vnf.Number_of_ICP_messages_sent,vnf.Number_of_clients_accessing_cache,vnf.Number_of_file_desc_currently_in_use,vnf.Number_of_queued_ICP_replies,vnf.Ordinary_blocks,vnf.Page_faults_with_physical_i/o,vnf.Process_Data_Segment_Size_via_sbrk(),vnf.Request_failure_ratio,vnf.Requests_given_to_unlinkd,vnf.Reserved_number_of_file_descriptors,vnf.Select_loop_called,vnf.Small_blocks,vnf.Storage_Mem_capacity,vnf.Storage_Mem_size,vnf.Storage_Swap_capacity,vnf.Storage_Swap_size,vnf.Store_Disk_files_open,vnf.Total_accounted,vnf.Total_free,vnf.Total_in_use,vnf.Total_size,vnf.Total_space_in_arena,vnf.UP_Time,vnf.aborted_requests,vnf.average_select_fd_period,vnf.client_http.all_median_svc_time,vnf.client_http.errors,vnf.client_http.hit_median_svc_time,vnf.client_http.hits,vnf.client_http.kbytes_in,vnf.client_http.kbytes_out,vnf.client_http.miss_median_svc_time,vnf.client_http.nh_median_svc_time,vnf.client_http.nm_median_svc_time,vnf.client_http.requests,vnf.cpu_time,vnf.cpu_usage,vnf.dns.median_svc_time,vnf.icp.kbytes_recv,vnf.icp.kbytes_sent,vnf.icp.pkts_recv,vnf.icp.pkts_sent,vnf.icp.q_kbytes_recv,vnf.icp.q_kbytes_sent,vnf.icp.queries_recv,vnf.icp.queries_sent,vnf.icp.query_median_svc_time,vnf.icp.query_timeouts,vnf.icp.r_kbytes_recv,vnf.icp.r_kbytes_sent,vnf.icp.replies_queued,vnf.icp.replies_recv,vnf.icp.replies_sent,vnf.icp.reply_median_svc_time,vnf.median_select_fds,vnf.memPoolAlloc_calls,vnf.memPoolFree_calls,vnf.memPool_accounted,vnf.memPool_unaccounted,vnf.page_faults,vnf.select_fds,vnf.select_loops,vnf.server.all.errors,vnf.server.all.kbytes_in,vnf.server.all.kbytes_out,vnf.server.all.requests,vnf.server.ftp.errors,vnf.server.ftp.kbytes_in,vnf.server.ftp.kbytes_out,vnf.server.ftp.requests,vnf.server.http.errors,vnf.server.http.kbytes_in,vnf.server.http.kbytes_out,vnf.server.http.requests,vnf.server.other.errors,vnf.server.other.kbytes_in,vnf.server.other.kbytes_out,vnf.server.other.requests,vnf.service_time_10sec,vnf.swap.files_cleaned,vnf.swap.ins,vnf.swap.outs,vnf.syscalls.disk.closes,vnf.syscalls.disk.opens,vnf.syscalls.disk.reads,vnf.syscalls.disk.seeks,vnf.syscalls.disk.unlinks,vnf.syscalls.disk.writes,vnf.syscalls.sock.accepts,vnf.syscalls.sock.binds,vnf.syscalls.sock.closes,vnf.syscalls.sock.connects,vnf.syscalls.sock.reads,vnf.syscalls.sock.recvfroms,vnf.syscalls.sock.sendtos,vnf.syscalls.sock.sockets,vnf.syscalls.sock.writes,vnf.time_stamp_sec,vnf.time_stamp_sec_delta,vnf.unlink.requests,vnf.wall_time
24.00000,24.00000,0.00000,0.00000,0.00000,0.00000,21221767.00000,11129.50000,21283386.00000,11003.50000,1843.00000,758.50000,2.00000,758.50000,2.00000,18.50000,11131.50000,11131.50000,19847.00000,11006.00000,0.00000,65525.00000,15625.10000,0.00000,7.03000,0.00000,0.00000,0.00000,0.00000,0.00000,138.00000,0.00000,0.00000,0.00000,0.00000,37408.00000,0.00000,13.00000,86416.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,401.75000,0.00000,0.00000,0.00000,11.00000,0.00000,5162.00000,0.00000,5152.00000,0.00000,0.00000,100.00000,0.15500,0.00000,0.10000,216.00000,0.00000,0.00000,0.00000,957.00000,138.00000,138.00000,42692.00000,5284.00000,50.63400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3240558.00000,3242437.00000,957.00000,41761.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1521086550.00000,10.00000,0.00000,0.00000
30.50000,30.50000,0.00000,0.00000,0.00000,0.00000,31947504.00000,16262.00000,32036175.00000,16104.00000,1834.00000,761.00000,2.00000,761.00000,2.00000,24.75000,16264.00000,16264.00000,29792.50000,16106.50000,0.00000,65525.00000,24643.55000,0.00000,28.91600,0.00000,0.00091,0.00000,0.00000,0.00000,188.00000,0.00000,0.00091,0.00000,0.20000,37408.00000,0.00000,13.00000,89088.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,598.10000,0.00000,0.00000,0.00000,11.00000,0.00000,5756.00000,0.00000,5812.00000,0.00000,0.00000,100.00000,0.10700,0.00000,0.10000,216.00000,0.00000,0.00000,0.00000,1530.00000,188.00000,188.00000,43352.00000,5944.00000,147.30400,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,149.11667,18523.41667,0.00091,0.00000,0.00000,367.89167,21.72456,18.10380,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14866642.50000,14873997.50000,1530.00000,41822.00000,0.00000,8868.47500,8672.36667,0.00000,18486.96667,173.87500,367.70833,0.00000,0.00000,0.00000,0.00000,0.00000,18486.96667,173.87500,367.70833,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45000,0.46667,0.00000,0.00000,0.00833,0.00833,367.89167,0.02500,735.61667,367.71667,1890.35000,0.08333,0.00000,367.73333,5908.84167,1521086647.00000,10.00000,0.00000,120.00000
38.50000,38.50000,0.00000,0.00000,0.00000,0.00000,42758812.50000,22018.50000,42881303.00000,21791.00000,1821.50000,761.50000,2.00000,761.50000,2.00000,32.50000,22021.00000,22021.00000,39881.50000,21793.50000,0.00000,65525.00000,31563.30000,0.00000,59.21500,0.00000,0.00091,0.00000,0.00000,0.00000,130.00000,0.00000,0.00091,0.00000,0.20000,37408.00000,0.00000,13.00000,91008.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,813.80000,0.00000,0.00000,0.00000,11.00000,0.00000,6078.00000,0.00000,6076.00000,0.00000,0.00000,100.00000,0.09250,0.00000,0.10000,216.00000,0.00000,0.00000,0.00000,1840.00000,130.00000,130.00000,43616.00000,6208.00000,249.37500,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,209.14166,25944.57413,0.00091,0.00000,0.00000,515.22082,55.97692,23.32372,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32238449.00000,32250831.50000,1840.00000,41776.00000,0.00000,12363.70376,10705.83714,0.00000,25893.71164,243.82083,515.02915,0.00000,0.00000,0.00000,0.00000,0.00000,25893.71164,243.82083,515.02915,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.22500,0.23333,0.00000,0.00000,0.00417,0.00417,515.22082,0.01250,1030.25830,515.03332,2631.43325,0.06667,0.00000,515.04165,8248.01639,1521086749.00000,10.00000,0.00000,240.00001
23.75000,23.75000,0.00000,0.00000,0.00000,0.00000,20652382.50000,10835.50000,20709474.50000,10707.00000,1811.00000,761.50000,2.00000,761.50000,2.00000,18.25000,10838.00000,10838.00000,19321.00000,10709.00000,0.00000,65525.00000,33196.05000,0.00000,86.64650,0.00000,0.00091,0.00000,0.00000,0.00000,158.50000,0.00000,0.00091,0.00000,0.20000,37408.00000,0.00000,13.00000,91008.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,389.00000,0.00000,0.00000,0.00000,11.00000,0.00000,6049.50000,0.00000,6076.00000,0.00000,0.00000,100.00000,0.08950,0.00000,0.10000,216.00000,0.00000,0.00000,0.00000,1816.50000,158.50000,158.50000,43616.00000,6208.00000,351.43900,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,231.96666,28768.08923,0.00091,0.00000,0.00000,571.27332,75.74570,25.24856,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,47785425.00000,47803552.50000,1816.50000,41799.50000,0.00000,13679.79963,11312.82637,0.00000,28711.74923,270.42333,571.07998,0.00000,0.00000,0.00000,0.00000,0.00000,28711.74923,270.42333,571.07998,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18000,0.18667,0.00000,0.00000,0.00333,0.00333,571.27332,0.01000,1142.35997,571.08332,2906.47992,0.06333,0.00000,571.08998,9132.82309,1521086851.00000,10.00000,0.00000,300.00001
32.50000,32.50000,0.00000,0.00000,0.00000,0.00000,34924197.50000,17858.00000,35021866.00000,17672.50000,1802.50000,761.50000,2.00000,761.50000,2.00000,26.75000,17860.00000,17860.50000,32620.50000,17675.00000,0.00000,65525.00000,32544.65000,0.00000,110.43500,0.00000,0.00091,0.00000,0.00000,0.00000,144.00000,0.00000,0.00091,0.00000,0.20000,37408.00000,0.00000,13.00000,91008.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,661.70000,0.00000,0.00000,0.00000,11.00000,0.00000,6064.00000,0.00000,6076.00000,0.00000,0.00000,100.00000,0.09000,0.00000,0.10000,216.00000,0.00000,0.00000,0.00000,1827.50000,144.00000,144.00000,43616.00000,6208.00000,453.35850,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,243.92332,30231.80889,0.00091,0.00000,0.00000,600.33664,79.64754,26.54918,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,60432444.00000,60454738.50000,1827.50000,41788.50000,0.00000,14363.05281,11893.41956,0.00000,30172.60889,284.33666,600.13998,0.00000,0.00000,0.00000,0.00000,0.00000,30172.60889,284.33666,600.13998,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,600.33998,0.00000,1200.47329,600.13998,3049.34656,0.05333,0.00000,600.13998,9590.16632,1521086953.00000,10.00000,0.00000,300.00001
41.75000,41.75000,0.00000,0.00000,0.00000,0.00000,49158163.00000,25009.00000,49304340.00000,24773.50000,1789.00000,759.00000,2.00000,759.00000,2.00000,35.75000,25010.00000,25010.00000,45899.50000,24775.00000,0.00000,65523.00000,35139.55000,0.00000,144.08250,0.00000,0.00091,0.00000,0.00000,0.00000,303.00000,0.00000,0.00091,0.00000,0.20000,37408.00000,0.00000,15.00000,92656.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,935.50000,0.00000,0.00000,0.00000,13.00000,0.00000,6465.00000,0.00000,6636.00000,0.00000,0.00000,100.00000,0.08650,0.00000,0.10000,216.00000,0.00000,0.00000,0.00000,2205.50000,303.00000,303.00000,44176.00000,6768.00000,555.57700,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,253.82000,31454.46958,0.00091,0.00000,0.00000,624.59333,82.35050,27.45017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79984868.00000,80014469.50000,2205.50000,41970.50000,0.00000,14928.76313,12044.49651,0.00000,31392.97958,295.87000,624.40999,0.00000,0.00000,0.00000,0.00000,0.00000,31392.97958,295.87000,624.40999,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,624.60333,0.00000,1249.00332,624.40999,3164.52996,0.05333,0.00000,624.40999,9974.31320,1521087055.00000,10.00000,0.00000,300.00000
54.00000,54.00000,0.00000,0.00000,0.00000,0.00000,63698977.00000,32792.00000,63880122.00000,32467.50000,1772.00000,761.50000,2.00000,761.50000,2.00000,47.25000,32794.50000,32794.50000,59362.50000,32470.50000,0.00000,65519.50000,39478.30000,0.00000,186.62500,0.00000,0.00091,0.00000,0.00000,0.00000,273.00000,0.00000,0.00091,0.00000,0.20000,37408.00000,0.00000,17.50000,92656.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1222.20000,0.00000,0.00000,0.00000,16.50000,0.00000,6495.00000,0.00000,6636.00000,0.00000,0.00000,100.00000,0.08200,0.00000,0.10000,310.00000,0.00000,0.00000,0.00000,2227.00000,273.00000,273.00000,44176.00000,6768.00000,658.15250,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,292.79332,36268.48179,0.00091,0.00000,0.00000,720.16664,91.83464,30.61154,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,106515377.50000,106552620.50000,2227.00000,41950.00000,0.00000,17165.28094,12952.71447,0.00000,36197.67679,341.28332,719.97830,0.00000,0.00000,0.00000,0.00000,0.00000,36197.67679,341.28332,719.97830,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,720.17330,0.00000,1440.14161,719.97830,3648.87318,0.05333,0.00000,719.97830,11461.29451,1521087158.00000,10.00000,0.00000,300.00001
65.00000,65.00000,0.00000,0.00000,0.00000,0.00000,78896644.50000,42360.50000,79101799.00000,41768.00000,1749.50000,762.00000,2.00000,762.00000,2.00000,57.50000,42365.00000,42362.50000,73603.50000,41771.50000,1.00000,65511.00000,44670.40000,0.00000,238.01500,0.00000,0.00091,0.00000,0.00000,0.00000,585.00000,0.00000,0.00091,0.00000,0.20000,37408.00000,0.00000,25.00000,96608.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1502.80000,0.00000,0.00000,0.00000,25.00000,0.00000,7119.00000,0.00000,7572.00000,0.00000,0.00000,100.00000,0.07900,0.00000,0.10000,372.00000,0.00000,0.00000,0.00000,2812.00000,585.00000,585.00000,45112.00000,7704.00000,756.15600,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,387.39664,47971.08616,0.00091,0.00000,0.00000,952.47992,115.74439,38.58146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,138585014.00000,138632960.00000,2812.00000,42300.00000,0.00000,22582.16819,14758.61882,0.00000,47877.61617,451.53996,952.28992,0.00000,0.00000,0.00000,0.00000,0.00000,47877.61617,451.53996,952.28992,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,952.48326,0.00000,1904.76651,952.28992,4813.18628,0.05333,0.00000,952.28992,15070.48546,1521087256.00000,10.00000,0.00000,300.00002
75.00000,75.00000,0.00000,0.00000,0.00000,0.00000,93245815.50000,51159.50000,93417749.50000,50449.00000,1721.50000,760.00000,2.00000,760.00000,2.00000,68.25000,51162.50000,51162.50000,87039.50000,50451.50000,1.00000,65486.50000,50470.05000,0.00000,298.93900,0.00000,0.00091,0.00000,0.00000,0.00000,1549.00000,0.00000,0.00091,0.00000,0.20000,37408.00000,0.00000,56.50000,105808.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1794.40000,0.00000,0.00000,0.00000,49.50000,0.00000,8203.50000,0.00000,9904.00000,0.00000,0.00000,100.00000,0.07650,0.00000,0.30000,736.00000,0.00000,0.00000,0.00000,3804.50000,1549.00000,1549.00000,47444.00000,10036.00000,854.21150,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,519.37305,64279.97862,0.00091,0.00000,0.00000,1276.25264,150.72191,50.24061,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,177086499.00000,177151178.50000,3804.50000,43382.00000,0.00000,29985.20714,15870.02476,0.00000,64154.71536,605.33301,1276.04931,0.00000,0.00000,0.00000,0.00000,0.00000,64154.71536,605.33301,1276.04931,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1276.24931,0.00000,2552.29862,1276.04931,6444.10985,0.05333,0.00000,1276.04931,19965.25588,1521087354.00000,10.00000,0.00000,300.00016
44.75000,44.75000,0.00000,0.00000,0.00000,0.00000,46299183.50000,35436.00000,40505243.00000,39228.50000,1146.50000,760.00000,2.00000,760.00000,2.00000,39.00000,35440.50000,35440.50000,52648.00000,39222.00000,0.00000,57942.00000,36293.00000,0.00000,8.12200,0.00000,0.00000,0.00000,0.00000,0.00000,72450.00000,0.00000,0.00000,0.00000,0.00000,38432.00000,0.00000,13458.00000,1838560.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.05000,0.00000,0.00000,0.00000,7594.00000,0.00000,350810.00000,55.00000,436352.00000,0.00000,0.00000,100.00000,0.29500,0.00000,83.20000,218176.00000,0.00000,0.00000,0.00000,325905.00000,72450.00000,72450.00000,474916.00000,436484.00000,51.13500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3481701.00000,3559946.00000,325905.00000,136882.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1521087467.00000,10.00000,0.00000,0.00000
