infras.cpu,infras.cpu_0,infras.eth0_rcv_byte,infras.eth0_rcv_pkt,infras.eth0_snd_byte,infras.eth0_snd_pkt,infras.eth1_rcv_byte,infras.eth1_rcv_pkt,infras.eth1_snd_byte,infras.eth1_snd_pkt,infras.freeMem,infras.lo_rcv_byte,infras.lo_rcv_pkt,infras.lo_snd_byte,infras.lo_snd_pkt,infras.squid3_proc,infras.upper_rcv_byte,infras.upper_rcv_pkt,infras.upper_snd_byte,infras.upper_snd_pkt,scale,vnf.Available_number_of_file_descriptors,vnf.Average_HTTP_requests_per_minute_since_start,vnf.Average_ICP_messages_per_minute_since_start,vnf.CPU_Time,vnf.Cache_Hits,vnf.Cache_Misses,vnf.DNS_Lookups,vnf.Disk_hits_as_%_of_hit_requests,vnf.Files_queued_for_open,vnf.Free_Ordinary_blocks,vnf.Free_Small_blocks,vnf.HTTP_Requests_(All),vnf.Hits_as_%_of_all_requests,vnf.Hits_as_%_of_bytes_sent,vnf.Holding_blocks,vnf.ICP_Queries,vnf.Largest_file_desc_currently_in_use,vnf.Maximum_Resident_Size,vnf.Maximum_number_of_file_descriptors,vnf.Mean_Object_Size,vnf.Memory_hits_as_%_of_hit_requests,vnf.Near_Hits,vnf.Not-Modified_Replies,vnf.Number_of_HTCP_messages_received,vnf.Number_of_HTCP_messages_sent,vnf.Number_of_HTTP_requests_received,vnf.Number_of_ICP_messages_received,vnf.Number_of_ICP_messages_sent,vnf.Number_of_clients_accessing_cache,vnf.Number_of_file_desc_currently_in_use,vnf.Number_of_queued_ICP_replies,vnf.Ordinary_blocks,vnf.Page_faults_with_physical_i/o,vnf.Process_Data_Segment_Size_via_sbrk(),vnf.Request_failure_ratio,vnf.Requests_given_to_unlinkd,vnf.Reserved_number_of_file_descriptors,vnf.Select_loop_called,vnf.Small_blocks,vnf.Storage_Mem_capacity,vnf.Storage_Mem_size,vnf.Storage_Swap_capacity,vnf.Storage_Swap_size,vnf.Store_Disk_files_open,vnf.Total_accounted,vnf.Total_free,vnf.Total_in_use,vnf.Total_size,vnf.Total_space_in_arena,vnf.UP_Time,vnf.aborted_requests,vnf.average_select_fd_period,vnf.client_http.all_median_svc_time,vnf.client_http.errors,vnf.client_http.hit_median_svc_time,vnf.client_http.hits,vnf.client_http.kbytes_in,vnf.client_http.kbytes_out,vnf.client_http.miss_median_svc_time,vnf.client_http.nh_median_svc_time,vnf.client_http.nm_median_svc_time,vnf.client_http.requests,vnf.cpu_time,vnf.cpu_usage,vnf.dns.median_svc_time,vnf.icp.kbytes_recv,vnf.icp.kbytes_sent,vnf.icp.pkts_recv,vnf.icp.pkts_sent,vnf.icp.q_kbytes_recv,vnf.icp.q_kbytes_sent,vnf.icp.queries_recv,vnf.icp.queries_sent,vnf.icp.query_median_svc_time,vnf.icp.query_timeouts,vnf.icp.r_kbytes_recv,vnf.icp.r_kbytes_sent,vnf.icp.replies_queued,vnf.icp.replies_recv,vnf.icp.replies_sent,vnf.icp.reply_median_svc_time,vnf.median_select_fds,vnf.memPoolAlloc_calls,vnf.memPoolFree_calls,vnf.memPool_accounted,vnf.memPool_unaccounted,vnf.page_faults,vnf.select_fds,vnf.select_loops,vnf.server.all.errors,vnf.server.all.kbytes_in,vnf.server.all.kbytes_out,vnf.server.all.requests,vnf.server.ftp.errors,vnf.server.ftp.kbytes_in,vnf.server.ftp.kbytes_out,vnf.server.ftp.requests,vnf.server.http.errors,vnf.server.http.kbytes_in,vnf.server.http.kbytes_out,vnf.server.http.requests,vnf.server.other.errors,vnf.server.other.kbytes_in,vnf.server.other.kbytes_out,vnf.server.other.requests,vnf.service_time_10sec,vnf.swap.files_cleaned,vnf.swap.ins,vnf.swap.outs,vnf.syscalls.disk.closes,vnf.syscalls.disk.opens,vnf.syscalls.disk.reads,vnf.syscalls.disk.seeks,vnf.syscalls.disk.unlinks,vnf.syscalls.disk.writes,vnf.syscalls.sock.accepts,vnf.syscalls.sock.binds,vnf.syscalls.sock.closes,vnf.syscalls.sock.connects,vnf.syscalls.sock.reads,vnf.syscalls.sock.recvfroms,vnf.syscalls.sock.sendtos,vnf.syscalls.sock.sockets,vnf.syscalls.sock.writes,vnf.time_stamp_sec,vnf.time_stamp_sec_delta,vnf.unlink.requests,vnf.wall_time
79.00000,79.00000,0.00000,0.00000,0.00000,0.00000,33102763.50000,46569.00000,33460256.50000,44633.00000,1826.50000,761.00000,2.00000,761.00000,2.00000,71.25000,46571.50000,46572.00000,50117.00000,44636.00000,0.00000,65500.50000,155271.30000,0.00000,73.16300,0.00000,0.00000,0.00000,0.00000,0.00000,2198.50000,0.00000,0.00000,0.00000,0.90000,37408.00000,0.00000,38.00000,109872.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2821.50000,0.00000,0.00000,0.00000,35.50000,0.00000,7880.00000,12.00000,10804.00000,0.00000,0.00000,100.00000,0.07900,0.00000,0.10000,216.00000,0.00000,0.00000,0.00000,3492.00000,2198.50000,2198.50000,48344.00000,10936.00000,111.40350,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1009.61667,25644.68333,0.00000,0.00000,0.00000,2472.20000,37.11196,61.85326,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,67020813.00000,67062379.00000,3492.00000,44057.00000,0.20000,24095.01667,13537.98333,0.00000,25402.68333,1176.16667,2472.03333,0.00000,0.00000,0.00000,0.00000,0.00000,25402.68333,1176.16667,2472.03333,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90000,0.93333,0.00000,0.00000,0.01667,0.01667,2472.23333,0.05000,4944.23333,2472.05000,5037.93333,0.10000,0.00000,2472.08333,12367.76667,1520962629.00000,10.00000,0.00000,60.00000
97.50000,97.50000,0.00000,0.00000,0.00000,0.00000,39615391.50000,58388.00000,39746209.00000,52509.50000,1774.00000,766.00000,2.00000,766.00000,2.00000,90.50000,58390.50000,58390.50000,59032.00000,52511.50000,1.00000,65512.00000,166205.10000,0.00000,151.86100,0.00000,0.00091,0.00000,0.00000,0.00000,2895.00000,0.00000,0.00091,0.00000,0.90000,37408.00000,0.00000,24.00000,119952.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3357.76818,0.00000,0.00000,0.00000,24.00000,0.00000,9603.00000,12.00000,13500.00000,0.00000,0.00000,100.00000,0.09300,0.00000,0.10000,276.00000,0.00000,0.00000,0.00000,5176.00000,2895.00000,2895.00000,51040.00000,13632.00000,211.20200,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,1095.86594,27835.47589,0.00091,0.00000,0.00000,2683.38710,123.77564,68.76420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,135971585.00000,136076761.00000,5176.00000,44888.00000,0.06667,26301.64913,11921.51427,0.00000,27572.90940,1276.63804,2683.20377,0.00000,0.00000,0.00000,0.00000,0.00000,27572.90940,1276.63804,2683.20377,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.30000,0.31111,0.00000,0.00000,0.00556,0.00556,2683.41488,0.01667,5366.59087,2683.21488,5481.42968,0.06667,0.00000,2683.22599,13426.23549,1520962729.00000,11.00000,0.00000,180.00012
74.00000,74.00000,0.00000,0.00000,0.00000,0.00000,30849634.00000,42993.00000,31214942.00000,41633.00000,1724.00000,766.00000,2.00000,766.00000,2.00000,66.50000,42996.00000,42996.00000,46750.00000,41635.00000,0.00000,65512.00000,169957.80000,0.00000,231.58950,0.00000,0.00091,0.00000,0.00000,0.00000,6008.00000,0.00000,0.00091,0.00000,0.90000,37408.00000,0.00000,24.50000,120896.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2627.20000,0.00000,0.00000,0.00000,24.00000,0.00000,7624.00000,12.00000,13500.00000,0.00000,0.00000,100.00000,0.09950,0.00000,0.10000,276.00000,0.00000,0.00000,0.00000,3122.00000,6008.00000,6008.00000,51040.00000,13632.00000,311.09950,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,1161.17938,29494.56770,0.00091,0.00000,0.00000,2843.31183,224.26293,74.75427,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,204821562.50000,204959410.50000,3122.00000,47918.00000,0.04000,28015.61848,9913.51141,0.00000,29216.34785,1352.73262,2843.11849,0.00000,0.00000,0.00000,0.00000,0.00000,29216.34785,1352.73262,2843.11849,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18000,0.18667,0.00000,0.00000,0.00333,0.00333,2843.31183,0.01000,5686.43699,2843.12183,5783.40027,0.06667,0.00000,2843.12849,14224.67246,1520962829.00000,10.00000,0.00000,300.00016
75.25000,75.25000,0.00000,0.00000,0.00000,0.00000,31920285.00000,44582.50000,32237458.00000,43077.00000,1679.50000,763.50000,2.00000,763.50000,2.00000,67.25000,44585.50000,44585.50000,48369.00000,43081.00000,0.00000,65508.00000,166335.40000,0.00000,299.97650,0.00000,0.00091,0.00000,0.00000,0.00000,5508.50000,0.00000,0.00091,0.00000,0.90000,37408.00000,0.00000,35.50000,120896.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2707.90000,0.00000,0.00000,0.00000,28.00000,0.00000,8123.50000,12.00000,13500.00000,0.00000,0.00000,100.00000,0.09300,0.00000,0.10000,216.00000,0.00000,0.00000,0.00000,3590.00000,5508.50000,5508.50000,51040.00000,13632.00000,413.98000,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,1167.50938,29655.36428,0.00091,0.00000,0.00000,2858.81182,226.55077,75.51688,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,266772449.50000,266931368.00000,3590.00000,47450.00000,0.00000,28226.48837,9894.47809,0.00000,29375.62776,1360.10595,2858.61182,0.00000,0.00000,0.00000,0.00000,0.00000,29375.62776,1360.10595,2858.61182,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2858.80515,0.00000,5717.43030,2858.61182,5826.01358,0.05667,0.00000,2858.61182,14303.61909,1520962931.50000,10.00000,0.00000,300.00016
81.00000,81.00000,0.00000,0.00000,0.00000,0.00000,34044324.50000,48325.50000,34368370.00000,45951.50000,1634.00000,763.50000,2.00000,763.50000,2.00000,73.50000,48327.50000,48327.50000,51587.00000,45954.00000,0.00000,65511.50000,165802.15000,0.00000,372.35850,0.00000,0.00091,0.00000,0.00000,0.00000,3986.00000,0.00000,0.00091,0.00000,0.90000,37408.00000,0.00000,26.00000,120896.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2881.50000,0.00000,0.00000,0.00000,24.50000,0.00000,9646.00000,12.00000,13500.00000,0.00000,0.00000,100.00000,0.09100,0.00000,0.10000,276.00000,0.00000,0.00000,0.00000,5105.00000,3986.00000,3986.00000,51040.00000,13632.00000,516.89900,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,1145.08926,29085.77119,0.00091,0.00000,0.00000,2803.89819,221.20675,73.73553,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,332042762.00000,332226549.50000,5105.00000,45935.00000,0.00000,27666.93877,10470.91990,0.00000,28811.45137,1333.98914,2803.71485,0.00000,0.00000,0.00000,0.00000,0.00000,28811.45137,1333.98914,2803.71485,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2803.90152,0.00000,5607.61304,2803.71819,5714.65297,0.05333,0.00000,2803.71819,14029.36093,1520963034.50000,10.00000,0.00000,300.00019
93.00000,93.00000,0.00000,0.00000,0.00000,0.00000,38471175.00000,56086.50000,38666640.50000,51224.50000,1585.00000,761.00000,2.00000,761.00000,2.00000,85.75000,56088.50000,56088.50000,57565.50000,51227.00000,1.00000,65512.00000,167950.75000,0.00000,453.66550,0.00000,0.00091,0.00000,0.00000,0.00000,4831.50000,0.00000,0.00091,0.00000,0.90000,37408.00000,0.00000,24.00000,120896.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3267.50000,0.00000,0.00000,0.00000,24.00000,0.00000,8800.50000,12.00000,13500.00000,0.00000,0.00000,100.00000,0.09300,0.00000,0.10000,276.00000,0.00000,0.00000,0.00000,4295.50000,4831.50000,4831.50000,51040.00000,13632.00000,619.84800,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,1115.22564,28327.19070,0.00091,0.00000,0.00000,2730.77750,212.14470,70.71483,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,403344958.00000,403560994.00000,4295.50000,46744.50000,0.00000,26908.16867,11879.76578,0.00000,28059.97428,1299.19214,2730.59416,0.00000,0.00000,0.00000,0.00000,0.00000,28059.97428,1299.19214,2730.59416,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2730.79416,0.00000,5461.36499,2730.59750,5601.04820,0.05333,0.00000,2730.59750,13666.25414,1520963137.50000,10.00000,0.00000,300.00027
92.00000,92.00000,0.00000,0.00000,0.00000,0.00000,37268520.50000,54270.00000,37479376.00000,49789.50000,1533.50000,763.50000,2.00000,763.50000,2.00000,85.25000,54272.50000,54272.50000,55932.00000,49792.50000,1.00000,65512.00000,170677.40000,0.00000,537.41900,0.00000,0.00091,0.00000,0.00000,0.00000,6012.00000,0.00000,0.00091,0.00000,0.90000,37408.00000,0.00000,24.00000,124560.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3144.85000,0.00000,0.00000,0.00000,24.00000,0.00000,8564.00000,12.00000,14444.00000,0.00000,0.00000,100.00000,0.09700,0.00000,0.10000,276.00000,0.00000,0.00000,0.00000,4031.00000,6012.00000,6012.00000,51984.00000,14576.00000,718.85700,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,1165.52138,29604.67370,0.00091,0.00000,0.00000,2853.91855,224.57647,74.85870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,475344154.00000,475617278.00000,4031.00000,47953.00000,0.00000,28167.43611,10502.10239,0.00000,29325.51083,1357.78772,2853.74521,0.00000,0.00000,0.00000,0.00000,0.00000,29325.51083,1357.78772,2853.74521,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2853.94855,0.00000,5707.65710,2853.75188,5831.21356,0.05333,0.00000,2853.75188,14280.07272,1520963236.00000,10.00000,0.00000,300.00050
62.25000,62.25000,0.00000,0.00000,0.00000,0.00000,25487669.50000,34760.50000,25816721.00000,34276.50000,1491.00000,763.50000,2.00000,763.50000,2.00000,54.25000,34763.00000,34763.00000,38513.00000,34279.00000,0.00000,65512.00000,169226.50000,0.00000,607.97350,0.00000,0.00179,0.00000,0.00000,0.00000,5267.50000,0.00000,0.00179,0.00000,0.90000,37408.00000,0.00000,24.00000,124560.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2163.00000,0.00000,0.00000,0.00000,24.00000,0.00000,9308.50000,12.00000,14444.00000,0.00000,0.00000,100.00000,0.09750,0.00000,0.10000,216.00000,0.00000,0.00000,0.00000,4771.50000,5267.50000,5267.50000,51984.00000,14576.00000,816.67850,0.00000,0.00000,0.00179,0.00000,0.00000,0.00000,1227.70826,31184.48259,0.00179,0.00000,0.00000,3006.21242,242.96526,80.98831,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,535435003.00000,535735915.00000,4771.50000,47212.50000,0.00000,29801.76788,8527.26462,0.00000,30890.35634,1430.23798,3006.01575,0.00000,0.00000,0.00000,0.00000,0.00000,30890.35634,1430.23798,3006.01575,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3006.20242,0.00000,6012.23484,3006.00909,6119.39802,0.05333,0.00000,3006.00909,15039.15875,1520963334.00000,10.00000,0.00000,300.00042
94.50000,94.50000,0.00000,0.00000,0.00000,0.00000,38880850.50000,56799.50000,39065606.00000,51905.50000,1447.50000,766.00000,2.00000,766.00000,2.00000,87.50000,56802.00000,56802.00000,58303.00000,51906.50000,1.00000,65512.00000,167890.00000,0.00000,682.53800,0.00000,0.00091,0.00000,0.00000,0.00000,5421.50000,0.00000,0.00091,0.00000,0.90000,37408.00000,0.00000,24.00000,124560.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3286.00000,0.00000,0.00000,0.00000,24.00000,0.00000,9154.50000,12.00000,14444.00000,0.00000,0.00000,100.00000,0.09700,0.00000,0.10000,276.00000,0.00000,0.00000,0.00000,4579.00000,5421.50000,5421.50000,51984.00000,14576.00000,924.55400,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,1140.37006,28965.11084,0.00091,0.00000,0.00000,2792.27440,224.97830,74.99266,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,601388197.00000,601722003.00000,4579.00000,47405.00000,0.00000,27617.38941,9346.25681,0.00000,28691.87290,1328.48479,2792.14773,0.00000,0.00000,0.00000,0.00000,0.00000,28691.87290,1328.48479,2792.14773,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2792.34940,0.00000,5584.35713,2792.16107,5669.51868,0.05333,0.00000,2792.16107,13967.08532,1520963442.00000,10.50000,0.00000,300.00046
56.75000,56.75000,0.00000,0.00000,0.00000,0.00000,23133093.00000,31359.00000,23435917.50000,31053.00000,1403.50000,763.50000,2.00000,763.50000,2.00000,49.75000,31361.00000,31361.00000,34900.50000,31056.00000,0.00000,65519.00000,166940.00000,0.00000,752.22600,0.00000,0.00091,0.00000,0.00000,0.00000,6227.00000,0.00000,0.00091,0.00000,0.90000,37408.00000,0.00000,24.00000,124560.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1966.75000,0.00000,0.00000,0.00000,17.00000,0.00000,8349.00000,12.00000,14444.00000,0.00000,0.00000,100.00000,0.09800,0.00000,0.10000,216.00000,0.00000,0.00000,0.00000,3824.00000,6227.00000,6227.00000,51984.00000,14576.00000,1022.47700,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,1077.81236,27377.21869,0.00091,0.00000,0.00000,2639.20763,212.69559,70.89847,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,661312081.00000,661682520.00000,3824.00000,48160.00000,0.00000,26071.96653,9975.85435,0.00000,27118.85226,1255.61887,2639.00096,0.00000,0.00000,0.00000,0.00000,0.00000,27118.85226,1255.61887,2639.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2639.17762,0.00000,5278.21525,2638.99429,5357.55518,0.05333,0.00000,2638.99429,13200.98812,1520963540.00000,10.00000,0.00000,300.00027
95.00000,95.00000,0.00000,0.00000,0.00000,0.00000,39303324.50000,57456.50000,39464765.00000,52381.50000,1363.00000,766.00000,2.00000,766.00000,2.00000,87.75000,57459.00000,57459.00000,58851.00000,52384.00000,1.00000,65512.00000,165402.20000,0.00000,816.81500,0.00000,0.00091,0.00000,0.00000,0.00000,5006.00000,0.00000,0.00091,0.00000,0.90000,37408.00000,0.00000,24.00000,124560.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3322.10000,0.00000,0.00000,0.00000,24.00000,0.00000,9570.00000,12.00000,14444.00000,0.00000,0.00000,100.00000,0.09800,0.00000,0.10000,276.00000,0.00000,0.00000,0.00000,5016.50000,5006.00000,5006.00000,51984.00000,14576.00000,1121.16900,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,995.76899,25292.96770,0.00091,0.00000,0.00000,2438.29086,192.59782,64.19921,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,718463240.50000,718867946.00000,5016.50000,46967.50000,0.00000,24015.09567,11334.97518,0.00000,25054.32128,1160.02883,2438.10753,0.00000,0.00000,0.00000,0.00000,0.00000,25054.32128,1160.02883,2438.10753,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2438.31086,0.00000,4876.39173,2438.11420,4956.71831,0.05333,0.00000,2438.11420,12196.82764,1520963639.00000,10.00000,0.00000,300.00030
56.75000,56.75000,0.00000,0.00000,0.00000,0.00000,22465433.50000,30655.50000,22758017.50000,30318.50000,1319.00000,763.50000,2.00000,763.50000,2.00000,48.75000,30659.50000,30660.00000,34063.50000,30321.00000,0.00000,65516.00000,164730.85000,0.00000,889.67550,0.00000,0.00179,0.00000,0.00000,0.00000,5062.00000,0.00000,0.00179,0.00000,0.90000,37408.00000,0.00000,22.00000,124560.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1899.90000,0.00000,0.00000,0.00000,20.00000,0.00000,9514.00000,12.00000,14444.00000,0.00000,0.00000,100.00000,0.09800,0.00000,0.10000,252.00000,0.00000,0.00000,0.00000,4979.50000,5062.00000,5062.00000,51984.00000,14576.00000,1224.99000,0.00000,0.00000,0.00179,0.00000,0.00000,0.00000,1094.23586,27794.27780,0.00179,0.00000,0.00000,2679.41135,214.41972,71.47319,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,781815838.50000,782242407.50000,4979.50000,47004.50000,0.00000,26480.12878,9426.55799,0.00000,27532.07466,1274.74572,2679.21635,0.00000,0.00000,0.00000,0.00000,0.00000,27532.07466,1274.74572,2679.21635,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2679.40969,0.00000,5358.62771,2679.21635,5431.46265,0.05333,0.00000,2679.21635,13402.13510,1520963742.50000,10.00000,0.00000,300.00017
73.25000,73.25000,0.00000,0.00000,0.00000,0.00000,31858603.50000,44315.00000,32232195.00000,42910.50000,1283.50000,763.50000,2.00000,763.50000,2.00000,66.00000,44317.50000,44317.50000,48192.00000,42913.00000,0.00000,65507.50000,162386.15000,0.00000,948.16000,0.00000,0.00091,0.00000,0.00000,0.00000,4961.50000,0.00000,0.00091,0.00000,0.90000,37408.00000,0.00000,36.50000,124560.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2720.30000,0.00000,0.00000,0.00000,28.50000,0.00000,9614.50000,12.00000,14444.00000,0.00000,0.00000,100.00000,0.09600,0.00000,0.10000,246.00000,0.00000,0.00000,0.00000,5024.50000,4961.50000,4961.50000,51984.00000,14576.00000,1327.79250,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,997.74248,25343.17496,0.00091,0.00000,0.00000,2443.13124,191.71480,63.90488,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,835375463.00000,835825773.00000,5024.50000,46959.50000,0.00000,24086.40270,11271.31034,0.00000,25104.03516,1162.32900,2442.94124,0.00000,0.00000,0.00000,0.00000,0.00000,25104.03516,1162.32900,2442.94124,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2443.14457,0.00000,4886.06915,2442.94791,4968.34574,0.05333,0.00000,2442.94791,12221.33286,1520963845.50000,10.00000,0.00000,300.00026
68.00000,68.00000,0.00000,0.00000,0.00000,0.00000,29015779.00000,39896.00000,29365085.00000,39058.00000,1240.00000,761.00000,2.00000,761.00000,2.00000,60.00000,39899.00000,39899.00000,43874.00000,39061.00000,0.00000,65507.00000,161590.15000,0.00000,1013.77150,0.00000,0.00091,0.00000,0.00000,0.00000,5744.00000,0.00000,0.00091,0.00000,0.90000,37408.00000,0.00000,36.00000,124592.00000,65536.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2463.90000,0.00000,0.00000,0.00000,29.00000,0.00000,8832.00000,12.00000,14444.00000,0.00000,0.00000,100.00000,0.09400,0.00000,0.10000,216.00000,0.00000,0.00000,0.00000,4256.50000,5744.00000,5744.00000,51984.00000,14576.00000,1430.71350,0.00000,0.00000,0.00091,0.00000,0.00000,0.00000,1053.60583,26762.30543,0.00091,0.00000,0.00000,2579.92462,202.19244,67.39743,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,895712218.00000,896196129.00000,4256.50000,47727.50000,0.00000,25414.73650,10897.51136,0.00000,26509.73897,1227.41569,2579.72462,0.00000,0.00000,0.00000,0.00000,0.00000,26509.73897,1227.41569,2579.72462,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2579.91795,0.00000,5159.65257,2579.72462,5249.89917,0.05333,0.00000,2579.72462,12906.03310,1520963948.00000,10.00000,0.00000,300.00024
